x angle0interp angle0integration angle1interp angle1integration angle2interp angle2integration angle3interp angle3integration angle4interp angle4integration angle5interp angle5integration angle6interp angle6integration angle7interp angle7integration 
50.75075075 -4.037555557e-14 -4.7417819e-17 -3.478485018e-14 -2.544324699e-14 -2.117454387e-14 -8.692843077e-14 -7.085200921e-15 -1.486605598e-13 1.183232919e-26 -1.743033345e-13 -7.085200921e-15 -1.486605598e-13 -2.117454387e-14 -8.692843077e-14 -3.478485018e-14 -2.544324699e-14 
50.85085085 -4.022343935e-14 -4.510091264e-17 -3.465567513e-14 -2.429579056e-14 -2.109096227e-14 -8.300839988e-14 -7.059602137e-15 -1.419566674e-13 1.183232919e-26 -1.664430156e-13 -7.059602137e-15 -1.419566674e-13 -2.109096227e-14 -8.300839988e-14 -3.465567513e-14 -2.429579056e-14 
50.95095095 -4.00713061e-14 -4.289773557e-17 -3.452649072e-14 -2.320018474e-14 -2.101931151e-14 -7.926548855e-14 -7.033993981e-15 -1.35555681e-13 1.183232919e-26 -1.589378568e-13 -7.033993981e-15 -1.35555681e-13 -2.101931151e-14 -7.926548855e-14 -3.452649072e-14 -2.320018474e-14 
51.05105105 -3.991916473e-14 -4.080267786e-17 -3.439729172e-14 -2.215408157e-14 -2.093570289e-14 -7.569167701e-14 -7.008378246e-15 -1.294438851e-13 1.183232919e-26 -1.517717768e-13 -7.008378246e-15 -1.294438851e-13 -2.093570289e-14 -7.569167701e-14 -3.439729172e-14 -2.215408157e-14 
51.15115115 -3.977871401e-14 -3.881040771e-17 -3.426807959e-14 -2.115523962e-14 -2.086402907e-14 -7.227930947e-14 -6.995566595e-15 -1.236081868e-13 1.183232919e-26 -1.449294238e-13 -6.995566595e-15 -1.236081868e-13 -2.086402907e-14 -7.227930947e-14 -3.426807959e-14 -2.115523962e-14 
51.25125125 -3.962654594e-14 -3.691585766e-17 -3.415060161e-14 -2.020151921e-14 -2.079234488e-14 -6.90210775e-14 -6.969938155e-15 -1.180360875e-13 1.183232919e-26 -1.383961428e-13 -6.969938155e-15 -1.180360875e-13 -2.079234488e-14 -6.90210775e-14 -3.415060161e-14 -2.020151921e-14 
51.35135135 -3.948607085e-14 -3.511421133e-17 -3.402136485e-14 -1.929087772e-14 -2.072064845e-14 -6.59100043e-14 -6.944300614e-15 -1.127156554e-13 1.183232919e-26 -1.321579436e-13 -6.944300614e-15 -1.127156554e-13 -2.072064845e-14 -6.59100043e-14 -3.402136485e-14 -1.929087772e-14 
51.45145145 -3.933388262e-14 -3.340089098e-17 -3.390386152e-14 -1.842136524e-14 -2.063699061e-14 -6.293942957e-14 -6.918655014e-15 -1.076355001e-13 1.183232919e-26 -1.262014709e-13 -6.918655014e-15 -1.076355001e-13 -2.063699061e-14 -6.293942957e-14 -3.390386152e-14 -1.842136524e-14 
51.55155155 -3.919338211e-14 -3.177154558e-17 -3.377459892e-14 -1.759112032e-14 -2.056527219e-14 -6.010299514e-14 -6.893000161e-15 -1.02784748e-13 1.183232919e-26 -1.20513975e-13 -6.893000161e-15 -1.02784748e-13 -2.056527219e-14 -6.010299514e-14 -3.377459892e-14 -1.759112032e-14 
51.65165165 -3.905287473e-14 -3.022203953e-17 -3.365708175e-14 -1.679836592e-14 -2.049354374e-14 -5.73946312e-14 -6.880169825e-15 -9.815301865e-14 1.183232919e-26 -1.150832849e-13 -6.880169825e-15 -9.815301865e-14 -2.049354374e-14 -5.73946312e-14 -3.365708175e-14 -1.679836592e-14 
51.75175175 -3.89123548e-14 -2.874844194e-17 -3.35277922e-14 -1.604140562e-14 -2.042180597e-14 -5.480854324e-14 -6.854502032e-15 -9.37304022e-14 1.183232919e-26 -1.098977809e-13 -6.854502032e-15 -9.37304022e-14 -2.042180597e-14 -5.480854324e-14 -3.35277922e-14 -1.604140562e-14 
51.85185185 -3.877182377e-14 -2.734701644e-17 -3.341024647e-14 -1.531861993e-14 -2.035005448e-14 -5.233919948e-14 -6.828825745e-15 -8.950743835e-14 1.183232919e-26 -1.049463707e-13 -6.828825745e-15 -8.950743835e-14 -2.035005448e-14 -5.233919948e-14 -3.341024647e-14 -1.531861993e-14 
51.95195195 -3.863127605e-14 -2.601421152e-17 -3.329268769e-14 -1.46284628e-14 -2.027829511e-14 -4.998131897e-14 -6.803140528e-15 -8.547509569e-14 1.183232919e-26 -1.00218465e-13 -6.803140528e-15 -8.547509569e-14 -2.027829511e-14 -4.998131897e-14 -3.329268769e-14 -1.46284628e-14 
52.05205205 -3.84907272e-14 -2.47466513e-17 -3.317512355e-14 -1.396945828e-14 -2.020652347e-14 -4.772986016e-14 -6.777445953e-15 -8.162475223e-14 1.183232919e-26 -9.570395416e-14 -6.777445953e-15 -8.162475223e-14 -2.020652347e-14 -4.772986016e-14 -3.317512355e-14 -1.396945828e-14 
52.15215215 -3.835015758e-14 -2.354112681e-17 -3.304578004e-14 -1.334019731e-14 -2.013474032e-14 -4.558001005e-14 -6.764595531e-15 -7.794817683e-14 1.183232919e-26 -9.139318719e-14 -6.764595531e-15 -7.794817683e-14 -2.013474032e-14 -4.558001005e-14 -3.304578004e-14 -1.334019731e-14 
52.25225225 -3.820957573e-14 -2.23945877e-17 -3.292819084e-14 -1.273933474e-14 -2.006294638e-14 -4.352717376e-14 -6.738887875e-15 -7.443751144e-14 1.183232919e-26 -8.727695037e-14 -6.738887875e-15 -7.443751144e-14 -2.006294638e-14 -4.352717376e-14 -3.292819084e-14 -1.273933474e-14 
52.35235235 -3.806899014e-14 -2.130413437e-17 -3.281058692e-14 -1.216558635e-14 -1.999114239e-14 -4.156696468e-14 -6.713170912e-15 -7.108525413e-14 1.183232919e-26 -8.33464476e-14 -6.713170912e-15 -7.108525413e-14 -1.999114239e-14 -4.156696468e-14 -3.281058692e-14 -1.216558635e-14 
52.45245245 -3.794010087e-14 -2.026701045e-17 -3.269296947e-14 -1.161772616e-14 -1.993129527e-14 -3.969519495e-14 -6.700309223e-15 -6.788424292e-14 1.183232919e-26 -7.959328135e-14 -6.700309223e-15 -6.788424292e-14 -1.993129527e-14 -3.969519495e-14 -3.269296947e-14 -1.161772616e-14 
52.55255255 -3.779949019e-14 -1.928059573e-17 -3.257534618e-14 -1.109458371e-14 -1.985946935e-14 -3.790786649e-14 -6.674578898e-15 -6.482764033e-14 1.183232919e-26 -7.600943461e-14 -6.674578898e-15 -6.482764033e-14 -1.985946935e-14 -3.790786649e-14 -3.257534618e-14 -1.109458371e-14 
52.65265265 -3.76705782e-14 -1.834239934e-17 -3.246947069e-14 -1.059504159e-14 -1.978763299e-14 -3.620116234e-14 -6.648839336e-15 -6.190891867e-14 1.183232919e-26 -7.258725356e-14 -6.648839336e-15 -6.190891867e-14 -1.978763299e-14 -3.620116234e-14 -3.246947069e-14 -1.059504159e-14 
52.75275275 -3.752994112e-14 -1.74500534e-17 -3.235181769e-14 -1.011803301e-14 -1.971578446e-14 -3.457143842e-14 -6.635965919e-15 -5.912184595e-14 1.183232919e-26 -6.931943113e-14 -6.635965919e-15 -5.912184595e-14 -1.971578446e-14 -3.457143842e-14 -3.235181769e-14 -1.011803301e-14 
52.85285285 -3.740101162e-14 -1.660130679e-17 -3.223415594e-14 -9.662539508e-15 -1.965590245e-14 -3.301521575e-14 -6.61021202e-15 -5.646047245e-14 1.183232919e-26 -6.61989912e-14 -6.61021202e-15 -5.646047245e-14 -1.965590245e-14 -3.301521575e-14 -3.223415594e-14 -9.662539508e-15 
52.95295295 -3.726034695e-14 -1.579401968e-17 -3.211648024e-14 -9.22758875e-15 -1.958403484e-14 -3.152917288e-14 -6.584449702e-15 -5.39191179e-14 1.183232919e-26 -6.321927362e-14 -6.584449702e-15 -5.39191179e-14 -1.958403484e-14 -3.152917288e-14 -3.211648024e-14 -9.22758875e-15 
53.05305305 -3.713139827e-14 -1.502615748e-17 -3.201056239e-14 -8.812252439e-15 -1.951215225e-14 -3.011013879e-14 -6.571564127e-15 -5.14923593e-14 1.183232919e-26 -6.037391983e-14 -6.571564127e-15 -5.14923593e-14 -1.951215225e-14 -3.011013879e-14 -3.201056239e-14 -8.812252439e-15 
53.15315315 -3.700243511e-14 -1.429578611e-17 -3.189286623e-14 -8.415644316e-15 -1.945224314e-14 -2.875508603e-14 -6.545787262e-15 -4.917501916e-14 1.183232919e-26 -5.76568592e-14 -6.545787262e-15 -4.917501916e-14 -1.945224314e-14 -2.875508603e-14 -3.189286623e-14 -8.415644316e-15 
53.25325325 -3.68734656e-14 -1.360106677e-17 -3.17869269e-14 -8.036918249e-15 -1.938034056e-14 -2.746112422e-14 -6.519999914e-15 -4.696215444e-14 1.183232919e-26 -5.506229596e-14 -6.519999914e-15 -4.696215444e-14 -1.938034056e-14 -2.746112422e-14 -3.17869269e-14 -8.036918249e-15 
53.35335335 -3.674447721e-14 -1.294025132e-17 -3.166920847e-14 -7.675266419e-15 -1.932041425e-14 -2.622549383e-14 -6.50710323e-15 -4.484904584e-14 1.183232919e-26 -5.258469669e-14 -6.50710323e-15 -4.484904584e-14 -1.932041425e-14 -2.622549383e-14 -3.166920847e-14 -7.675266419e-15 
53.45345345 -3.661548497e-14 -1.231167771e-17 -3.156325182e-14 -7.329917571e-15 -1.924848939e-14 -2.504556024e-14 -6.481301888e-15 -4.283118771e-14 1.183232919e-26 -5.021877848e-14 -6.481301888e-15 -4.283118771e-14 -1.924848939e-14 -2.504556024e-14 -3.156325182e-14 -7.329917571e-15 
53.55355355 -3.64864764e-14 -1.171376578e-17 -3.144550305e-14 -7.000135365e-15 -1.918854316e-14 -2.391880808e-14 -6.455490925e-15 -4.090427831e-14 1.183232919e-26 -4.79594975e-14 -6.455490925e-15 -4.090427831e-14 -1.918854316e-14 -2.391880808e-14 -3.144550305e-14 -7.000135365e-15 
53.65365365 -3.635745964e-14 -1.114501317e-17 -3.13395206e-14 -6.685216788e-15 -1.911659628e-14 -2.28428358e-14 -6.442582034e-15 -3.906421058e-14 1.183232919e-26 -4.580203819e-14 -6.442582034e-15 -3.906421058e-14 -1.911659628e-14 -2.28428358e-14 -3.13395206e-14 -6.685216788e-15 
53.75375375 -3.622842914e-14 -1.060399149e-17 -3.123352942e-14 -6.384490638e-15 -1.905663244e-14 -2.181535052e-14 -6.416756215e-15 -3.730706332e-14 1.183232919e-26 -4.374180293e-14 -6.416756215e-15 -3.730706332e-14 -1.905663244e-14 -2.181535052e-14 -3.123352942e-14 -6.384490638e-15 
53.85385385 -3.60993862e-14 -1.008934264e-17 -3.112753048e-14 -6.097316089e-15 -1.898466384e-14 -2.083416314e-14 -6.403839377e-15 -3.562909273e-14 1.183232919e-26 -4.177440209e-14 -6.403839377e-15 -3.562909273e-14 -1.898466384e-14 -2.083416314e-14 -3.112753048e-14 -6.097316089e-15 
53.95395395 -3.597033892e-14 -9.599775354e-18 -3.102151844e-14 -5.823081308e-15 -1.892467977e-14 -1.989718354e-14 -6.377998784e-15 -3.402672441e-14 1.183232919e-26 -3.989564464e-14 -6.377998784e-15 -3.402672441e-14 -1.892467977e-14 -1.989718354e-14 -3.102151844e-14 -5.823081308e-15 
54.05405405 -3.585300885e-14 -9.134061891e-18 -3.090371537e-14 -5.561202142e-15 -1.886468797e-14 -1.900241619e-14 -6.365075117e-15 -3.249654563e-14 1.183232919e-26 -3.810152915e-14 -6.365075117e-15 -3.249654563e-14 -1.886468797e-14 -1.900241619e-14 -3.090371537e-14 -5.561202142e-15 
54.15415415 -3.572393531e-14 -8.691034879e-18 -3.079767544e-14 -5.311120862e-15 -1.879268544e-14 -1.814795581e-14 -6.339219124e-15 -3.103529803e-14 1.183232919e-26 -3.63882352e-14 -6.339219124e-15 -3.103529803e-14 -1.879268544e-14 -1.814795581e-14 -3.079767544e-14 -5.311120862e-15 
54.25425425 -3.560658113e-14 -8.269584346e-18 -3.069163179e-14 -5.072304968e-15 -1.873267441e-14 -1.733198328e-14 -6.313353322e-15 -2.963987064e-14 1.183232919e-26 -3.475211512e-14 -6.313353322e-15 -2.963987064e-14 -1.873267441e-14 -1.733198328e-14 -3.069163179e-14 -5.072304968e-15 
54.35435435 -3.54774862e-14 -7.868654878e-18 -3.058557287e-14 -4.84424604e-15 -1.867265479e-14 -1.655276176e-14 -6.300416322e-15 -2.830729314e-14 1.183232919e-26 -3.318968623e-14 -6.300416322e-15 -2.830729314e-14 -1.867265479e-14 -1.655276176e-14 -3.058557287e-14 -4.84424604e-15 
54.45445445 -3.536011237e-14 -7.487242928e-18 -3.049129656e-14 -4.626458653e-15 -1.861262705e-14 -1.580863295e-14 -6.27453578e-15 -2.703472955e-14 1.183232919e-26 -3.169762332e-14 -6.27453578e-15 -2.703472955e-14 -1.861262705e-14 -1.580863295e-14 -3.049129656e-14 -4.626458653e-15 
54.55455455 -3.523099424e-14 -7.124394252e-18 -3.038521439e-14 -4.41847933e-15 -1.85405793e-14 -1.50980135e-14 -6.26159091e-15 -2.58194721e-14 1.183232919e-26 -3.027275152e-14 -6.26159091e-15 -2.58194721e-14 -1.85405793e-14 -1.50980135e-14 -3.038521439e-14 -4.41847933e-15 
54.65465465 -3.511360525e-14 -6.779201473e-18 -3.027912616e-14 -4.219865549e-15 -1.848053211e-14 -1.441939166e-14 -6.235694336e-15 -2.465893544e-14 1.183232919e-26 -2.891203949e-14 -6.235694336e-15 -2.465893544e-14 -1.848053211e-14 -1.441939166e-14 -3.027912616e-14 -4.219865549e-15 
54.75475475 -3.499620042e-14 -6.450801772e-18 -3.017302667e-14 -4.030194792e-15 -1.842047358e-14 -1.377132402e-14 -6.222742019e-15 -2.355065109e-14 1.183232919e-26 -2.761259295e-14 -6.222742019e-15 -2.355065109e-14 -1.842047358e-14 -1.377132402e-14 -3.017302667e-14 -4.030194792e-15 
54.85485485 -3.487878751e-14 -6.138374686e-18 -3.006691697e-14 -3.849063645e-15 -1.836040667e-14 -1.31524324e-14 -6.196829561e-15 -2.249226212e-14 1.183232919e-26 -2.63716484e-14 -6.196829561e-15 -2.249226212e-14 -1.836040667e-14 -1.31524324e-14 -3.006691697e-14 -3.849063645e-15 
54.95495495 -3.474962257e-14 -5.841140021e-18 -2.99725859e-14 -3.676086922e-15 -1.830033189e-14 -1.256140091e-14 -6.183869516e-15 -2.148151817e-14 1.183232919e-26 -2.518656726e-14 -6.183869516e-15 -2.148151817e-14 -1.830033189e-14 -1.256140091e-14 -2.99725859e-14 -3.676086922e-15 
55.05505506 -3.463219007e-14 -5.558355865e-18 -2.986645632e-14 -3.510896849e-15 -1.824024735e-14 -1.199697312e-14 -6.157941333e-15 -2.051627053e-14 1.183232919e-26 -2.40548302e-14 -6.157941333e-15 -2.051627053e-14 -1.824024735e-14 -1.199697312e-14 -2.986645632e-14 -3.510896849e-15 
55.15515516 -3.45147461e-14 -5.289316701e-18 -2.977210446e-14 -3.353142271e-15 -1.818015357e-14 -1.145794939e-14 -6.144973291e-15 -1.95944676e-14 1.183232919e-26 -2.297403169e-14 -6.144973291e-15 -1.95944676e-14 -1.818015357e-14 -1.145794939e-14 -2.977210446e-14 -3.353142271e-15 
55.25525526 -3.439729172e-14 -5.03335161e-18 -2.966595262e-14 -3.202487899e-15 -1.812004869e-14 -1.094318425e-14 -6.119028852e-15 -1.871415048e-14 1.183232919e-26 -2.194187492e-14 -6.119028852e-15 -1.871415048e-14 -1.812004869e-14 -1.094318425e-14 -2.966595262e-14 -3.202487899e-15 
55.35535536 -3.427982139e-14 -4.789822573e-18 -2.957158339e-14 -3.058613593e-15 -1.805993565e-14 -1.045158402e-14 -6.106052553e-15 -1.787344875e-14 1.183232919e-26 -2.095616685e-14 -6.106052553e-15 -1.787344875e-14 -1.805993565e-14 -1.045158402e-14 -2.957158339e-14 -3.058613593e-15 
55.45545546 -3.417409939e-14 -4.558122842e-18 -2.946540699e-14 -2.921213676e-15 -1.799981499e-14 -9.982104386e-15 -6.093073602e-15 -1.70705765e-14 1.183232919e-26 -2.001481347e-14 -6.093073602e-15 -1.70705765e-14 -1.799981499e-14 -9.982104386e-15 -2.946540699e-14 -2.921213676e-15 
55.55555556 -3.405661306e-14 -4.337675406e-18 -2.937101768e-14 -2.789996279e-15 -1.793968245e-14 -9.533748224e-15 -6.067107941e-15 -1.630382845e-14 1.183232919e-26 -1.911581537e-14 -6.067107941e-15 -1.630382845e-14 -1.793968245e-14 -9.533748224e-15 -2.937101768e-14 -2.789996279e-15 
55.65565566 -3.393911399e-14 -4.127931524e-18 -2.926482067e-14 -2.664682715e-15 -1.787954098e-14 -9.10556343e-15 -6.054120632e-15 -1.55715764e-14 1.183232919e-26 -1.825726346e-14 -6.054120632e-15 -1.55715764e-14 -1.787954098e-14 -9.10556343e-15 -2.926482067e-14 -2.664682715e-15 
55.75575576 -3.382160989e-14 -3.928369335e-18 -2.917040866e-14 -2.545006885e-15 -1.781939113e-14 -8.696640909e-15 -6.028138712e-15 -1.487226562e-14 1.183232919e-26 -1.743733484e-14 -6.028138712e-15 -1.487226562e-14 -1.781939113e-14 -8.696640909e-15 -2.917040866e-14 -2.545006885e-15 
55.85585586 -3.371584399e-14 -3.738492532e-18 -2.907599224e-14 -2.430714704e-15 -1.775923107e-14 -8.306112609e-15 -6.015142808e-15 -1.420441161e-14 1.183232919e-26 -1.665428893e-14 -6.015142808e-15 -1.420441161e-14 -1.775923107e-14 -8.306112609e-15 -2.907599224e-14 -2.430714704e-15 
55.95595596 -3.359831236e-14 -3.557829109e-18 -2.898155999e-14 -2.321563563e-15 -1.771109663e-14 -7.933149672e-15 -5.989144158e-15 -1.356659688e-14 1.183232919e-26 -1.590646374e-14 -5.989144158e-15 -1.356659688e-14 -1.771109663e-14 -7.933149672e-15 -2.898155999e-14 -2.321563563e-15 
56.05605606 -3.34807724e-14 -3.385930162e-18 -2.88871249e-14 -2.217321804e-15 -1.765091866e-14 -7.576960656e-15 -5.976140124e-15 -1.295746796e-14 1.183232919e-26 -1.519227231e-14 -5.976140124e-15 -1.295746796e-14 -1.765091866e-14 -7.576960656e-15 -2.88871249e-14 -2.217321804e-15 
56.15615616 -3.337497904e-14 -3.222368755e-18 -2.878086981e-14 -2.11776823e-15 -1.75907297e-14 -7.23678985e-15 -5.963133253e-15 -1.237573246e-14 1.183232919e-26 -1.451019933e-14 -5.963133253e-15 -1.237573246e-14 -1.75907297e-14 -7.23678985e-15 -2.878086981e-14 -2.11776823e-15 
56.25625626 -3.325741788e-14 -3.06673884e-18 -2.86864146e-14 -2.022691625e-15 -1.753053268e-14 -6.911915652e-15 -5.937111904e-15 -1.182015631e-14 1.183232919e-26 -1.385879786e-14 -5.937111904e-15 -1.182015631e-14 -1.753053268e-14 -6.911915652e-15 -2.86864146e-14 -2.022691625e-15 
56.35635636 -3.31516047e-14 -2.918654229e-18 -2.859194691e-14 -1.931890312e-15 -1.748236784e-14 -6.601649027e-15 -5.924096839e-15 -1.128956118e-14 1.183232919e-26 -1.32366863e-14 -5.924096839e-15 -1.128956118e-14 -1.748236784e-14 -6.601649027e-15 -2.859194691e-14 -1.931890312e-15 
56.45645646 -3.304578004e-14 -2.777747621e-18 -2.849746759e-14 -1.845171711e-15 -1.74221521e-14 -6.305332037e-15 -5.898057507e-15 -1.078282188e-14 1.183232919e-26 -1.264254538e-14 -5.898057507e-15 -1.078282188e-14 -1.74221521e-14 -6.305332037e-15 -2.849746759e-14 -1.845171711e-15 
56.55655656 -3.292819084e-14 -2.643669669e-18 -2.840297747e-14 -1.762351936e-15 -1.736192755e-14 -6.02233643e-15 -5.885034037e-15 -1.0298864e-14 1.183232919e-26 -1.207511536e-14 -5.885034037e-15 -1.0298864e-14 -1.736192755e-14 -6.02233643e-15 -2.840297747e-14 -1.762351936e-15 
56.65665666 -3.282234551e-14 -2.516088104e-18 -2.830848339e-14 -1.683255397e-15 -1.731373952e-14 -5.752062303e-15 -5.872007414e-15 -9.836661616e-15 1.183232919e-26 -1.153319335e-14 -5.872007414e-15 -9.836661616e-15 -1.731373952e-14 -5.752062303e-15 -2.830848339e-14 -1.683255397e-15 
56.75675676 -3.271649139e-14 -2.394686892e-18 -2.82257881e-14 -1.607714428e-15 -1.72534945e-14 -5.493936817e-15 -5.845945619e-15 -9.395235088e-15 1.183232919e-26 -1.101563072e-14 -5.845945619e-15 -9.395235088e-15 -1.72534945e-14 -5.493936817e-15 -2.82257881e-14 -1.607714428e-15 
56.85685686 -3.261062938e-14 -2.279165441e-18 -2.813126857e-14 -1.535568925e-15 -1.720529368e-14 -5.247412977e-15 -5.83290987e-15 -8.973648967e-15 1.183232919e-26 -1.052133068e-14 -5.83290987e-15 -8.973648967e-15 -1.720529368e-14 -5.247412977e-15 -2.813126857e-14 -1.535568925e-15 
56.95695696 -3.250476034e-14 -2.169237839e-18 -2.80367415e-14 -1.466666009e-15 -1.714503013e-14 -5.011968457e-15 -5.81987119e-15 -8.571010001e-15 1.183232919e-26 -1.004924588e-14 -5.81987119e-15 -8.571010001e-15 -1.714503013e-14 -5.011968457e-15 -2.80367415e-14 -1.466666009e-15 
57.05705706 -3.239887872e-14 -2.064632136e-18 -2.794220773e-14 -1.400859695e-15 -1.708475817e-14 -4.787104493e-15 -5.793785946e-15 -8.186465227e-15 1.183232919e-26 -9.598376238e-15 -5.793785946e-15 -8.186465227e-15 -1.708475817e-14 -4.787104493e-15 -2.794220773e-14 -1.400859695e-15 
57.15715716 -3.229299185e-14 -1.96508966e-18 -2.785947596e-14 -1.338010584e-15 -1.703653327e-14 -4.572344814e-15 -5.780738808e-15 -7.819200149e-15 1.183232919e-26 -9.167766759e-15 -5.780738808e-15 -7.819200149e-15 -1.703653327e-14 -4.572344814e-15 -2.785947596e-14 -1.338010584e-15 
57.25725726 -3.218708777e-14 -1.870364365e-18 -2.776491702e-14 -1.277985562e-15 -1.697624117e-14 -4.367234626e-15 -5.76768828e-15 -7.468437001e-15 1.183232919e-26 -8.75650552e-15 -5.76768828e-15 -7.468437001e-15 -1.697624117e-14 -4.367234626e-15 -2.776491702e-14 -1.277985562e-15 
57.35735736 -3.208118026e-14 -1.78022221e-18 -2.767035386e-14 -1.220657518e-15 -1.692800049e-14 -4.171339642e-15 -5.741578652e-15 -7.133433088e-15 1.183232919e-26 -8.363721718e-15 -5.741578652e-15 -7.133433088e-15 -1.692800049e-14 -4.171339642e-15 -2.767035386e-14 -1.220657518e-15 
57.45745746 -3.197525738e-14 -1.694440574e-18 -2.758759624e-14 -1.165905074e-15 -1.687975203e-14 -3.984245154e-15 -5.728518984e-15 -6.8134792e-15 1.183232919e-26 -7.988583805e-15 -5.728518984e-15 -6.8134792e-15 -1.687975203e-14 -3.984245154e-15 -2.758759624e-14 -1.165905074e-15 
57.55755756 -3.186932649e-14 -1.612807695e-18 -2.749300672e-14 -1.113612322e-15 -1.68194331e-14 -3.805555154e-15 -5.715456838e-15 -6.507898102e-15 1.183232919e-26 -7.630297743e-15 -5.715456838e-15 -6.507898102e-15 -1.68194331e-14 -3.805555154e-15 -2.749300672e-14 -1.113612322e-15 
57.65765766 -3.17633885e-14 -1.535122134e-18 -2.741023336e-14 -1.063668582e-15 -1.677117119e-14 -3.634891482e-15 -5.702391591e-15 -6.216043086e-15 1.183232919e-26 -7.28810526e-15 -5.702391591e-15 -6.216043086e-15 -1.677117119e-14 -3.634891482e-15 -2.741023336e-14 -1.063668582e-15 
57.75775776 -3.165743796e-14 -1.461192279e-18 -2.731562658e-14 -1.015968161e-15 -1.671083244e-14 -3.471893023e-15 -5.676251355e-15 -5.937296594e-15 1.183232919e-26 -6.961282281e-15 -5.676251355e-15 -5.937296594e-15 -1.671083244e-14 -3.471893023e-15 -2.731562658e-14 -1.015968161e-15 
57.85785786 -3.156325182e-14 -1.390835852e-18 -2.723284022e-14 -9.704101313e-16 -1.666255411e-14 -3.316214941e-15 -5.663176484e-15 -5.671068904e-15 1.183232919e-26 -6.64913736e-15 -5.663176484e-15 -5.671068904e-15 -1.666255411e-14 -3.316214941e-15 -2.723284022e-14 -9.704101313e-16 
57.95795796 -3.145727807e-14 -1.323879463e-18 -2.713820753e-14 -9.268981132e-16 -1.661426749e-14 -3.167527937e-15 -5.650098749e-15 -5.416796868e-15 1.183232919e-26 -6.351010216e-15 -5.650098749e-15 -5.416796868e-15 -1.661426749e-14 -3.167527937e-15 -2.713820753e-14 -9.268981132e-16 
58.05805806 -3.135130087e-14 -1.260158165e-18 -2.705539918e-14 -8.85340071e-16 -1.655390222e-14 -3.025517553e-15 -5.623933575e-15 -5.173942717e-15 1.183232919e-26 -6.066270319e-15 -5.623933575e-15 -5.173942717e-15 -1.655390222e-14 -3.025517553e-15 -2.705539918e-14 -8.85340071e-16 
58.15815816 -3.125708982e-14 -1.19951505e-18 -2.69725835e-14 -8.45648116e-16 -1.650559931e-14 -2.889883498e-15 -5.610846258e-15 -4.941992912e-15 1.183232919e-26 -5.794315548e-15 -5.610846258e-15 -4.941992912e-15 -1.650559931e-14 -2.889883498e-15 -2.69725835e-14 -8.45648116e-16 
58.25825826 -3.11510883e-14 -1.141800848e-18 -2.688976111e-14 -8.077383198e-16 -1.645729148e-14 -2.76033901e-15 -5.597756316e-15 -4.720457051e-15 1.183232919e-26 -5.534570922e-15 -5.597756316e-15 -4.720457051e-15 -1.645729148e-14 -2.76033901e-15 -2.688976111e-14 -8.077383198e-16 
58.35835836 -3.105685438e-14 -1.08687356e-18 -2.679508878e-14 -7.715305348e-16 -1.640897678e-14 -2.636610255e-15 -5.584662466e-15 -4.508866827e-15 1.183232919e-26 -5.286487347e-15 -5.584662466e-15 -4.508866827e-15 -1.640897678e-14 -2.636610255e-15 -2.679508878e-14 -7.715305348e-16 
58.45845846 -3.096262005e-14 -1.034598097e-18 -2.67122441e-14 -7.369482249e-16 -1.634857099e-14 -2.51843572e-15 -5.571565442e-15 -4.306775029e-15 1.183232919e-26 -5.049540477e-15 -5.571565442e-15 -4.306775029e-15 -1.634857099e-14 -2.51843572e-15 -2.67122441e-14 -7.369482249e-16 
58.55855856 -3.085658471e-14 -9.848459455e-19 -2.662939469e-14 -7.039183008e-16 -1.630023866e-14 -2.405565677e-15 -5.545362789e-15 -4.113754583e-15 1.183232919e-26 -4.823229573e-15 -5.545362789e-15 -4.113754583e-15 -1.630023866e-14 -2.405565677e-15 -2.662939469e-14 -7.039183008e-16 
58.65865866 -3.076233211e-14 -9.374948444e-19 -2.654652951e-14 -6.723709654e-16 -1.625190058e-14 -2.297761649e-15 -5.532255946e-15 -3.929397659e-15 1.183232919e-26 -4.607076461e-15 -5.532255946e-15 -3.929397659e-15 -1.625190058e-14 -2.297761649e-15 -2.654652951e-14 -6.723709654e-16 
58.75875876 -3.065628116e-14 -8.924284811e-19 -2.646366089e-14 -6.422395653e-16 -1.620355254e-14 -2.194795895e-15 -5.519146177e-15 -3.753314788e-15 1.183232919e-26 -4.400624494e-15 -5.519146177e-15 -3.753314788e-15 -1.620355254e-14 -2.194795895e-15 -2.646366089e-14 -6.422395653e-16 
58.85885886 -3.05620072e-14 -8.495361993e-19 -2.638078364e-14 -6.13460449e-16 -1.615519944e-14 -2.09645093e-15 -5.506033546e-15 -3.585134041e-15 1.183232919e-26 -4.20343759e-15 -5.506033546e-15 -3.585134041e-15 -1.615519944e-14 -2.09645093e-15 -2.638078364e-14 -6.13460449e-16 
58.95895896 -3.046772394e-14 -8.08712724e-19 -2.62978926e-14 -5.859728319e-16 -1.610683709e-14 -2.002519061e-15 -5.479797949e-15 -3.424500236e-15 1.183232919e-26 -4.015099303e-15 -5.479797949e-15 -3.424500236e-15 -1.610683709e-14 -2.002519061e-15 -2.62978926e-14 -5.859728319e-16 
